car_id,year,complaint_id,image_id,audio_id
133016,2009,7836.0,23303.0,
133087,2016,106026.0,27787.0,
133282,2017,79067.0,29943.0,
133449,2022,79740.0,26504.0,
133480,2014,35272.0,16450.0,
133523,2022,133690.0,19988.0,
133524,2015,79015.0,28441.0,
133575,2002,36.0,19767.0,
133762,2021,62819.0,27882.0,
134000,2003,6362.0,26339.0,
134325,2016,636.0,21871.0,
134603,2022,119877.0,18500.0,
134635,2011,143274.0,20427.0,
134746,2004,70970.0,21825.0,
135025,2009,143121.0,26484.0,
135182,2010,120379.0,25842.0,
135702,2014,79397.0,,1097.0
135863,2000,35614.0,22886.0,
136004,2004,133712.0,26226.0,
136041,2007,79.0,25196.0,
136115,2012,105933.0,16917.0,
136240,2016,63643.0,28385.0,
136433,2013,7889.0,21101.0,
136618,2023,78904.0,21989.0,
136672,2011,35319.0,16696.0,
136864,2012,143020.0,17952.0,
136984,2019,155857.0,23911.0,
136996,2014,79445.0,,1124.0
137216,2001,143101.0,16898.0,
137379,2023,35496.0,28953.0,
137741,2016,63038.0,19807.0,
137777,2007,6512.0,24435.0,
137899,2003,35412.0,27668.0,
137918,2004,7997.0,19276.0,
137940,2014,66482.0,21228.0,
137992,2021,601.0,20098.0,
138105,2007,106326.0,29096.0,
138518,2014,7623.0,95.0,76.0
138680,2020,149412.0,23627.0,
138687,2018,79512.0,,1230.0
138728,2010,149781.0,29203.0,
138763,2008,79596.0,23455.0,
139110,2021,107489.0,22953.0,
139324,2008,133736.0,28284.0,
139406,2013,63142.0,21326.0,
139777,2007,108841.0,22180.0,
139836,2016,78831.0,18285.0,
139869,2007,142959.0,,1251.0
139891,2021,6476.0,21126.0,
139949,2023,108746.0,25068.0,
140120,2017,144390.0,17748.0,
140206,2017,155860.0,24657.0,
140217,2014,144442.0,26986.0,
140286,2015,6621.0,29053.0,
140399,2009,105912.0,,714.0
140529,2007,140196.0,20557.0,
140564,2011,57535.0,24146.0,
140621,2016,63300.0,21356.0,
140651,2010,79768.0,18077.0,
140812,2024,62524.0,18521.0,
141189,2019,66681.0,28951.0,
141303,2021,62689.0,24743.0,
141429,2010,74003.0,27471.0,
141430,2005,78810.0,28850.0,
141449,2014,70955.0,20834.0,
141541,2009,63194.0,18611.0,
141745,2022,8258.0,18195.0,
142549,2000,6389.0,24745.0,
142877,2025,8133.0,26236.0,
142935,2010,63506.0,27754.0,
143290,2014,119722.0,,991.0
143333,2013,74096.0,25472.0,
143462,2008,155705.0,25255.0,
143692,2010,119839.0,16592.0,
144003,2004,149653.0,24737.0,
144028,2018,151589.0,18465.0,
144106,2003,143104.0,29727.0,
144202,2004,78089.0,23656.0,
144487,2025,35781.0,27413.0,
144502,2013,6794.0,28875.0,
144538,2011,133792.0,27111.0,
144682,2021,119925.0,20295.0,
144780,2007,120186.0,22584.0,
144797,2000,151296.0,18410.0,
145376,2021,78196.0,20627.0,
146072,2012,569.0,25383.0,
146114,2010,143563.0,27631.0,
146197,2020,143529.0,28622.0,
146399,2005,77808.0,,432.0
146494,2006,78855.0,28290.0,
146898,2011,80032.0,25074.0,
146975,2003,57225.0,26984.0,
147086,2021,57084.0,26930.0,
147398,2005,133743.0,22215.0,
147531,2004,78903.0,21941.0,
147765,2019,35239.0,,139.0
147859,2025,133259.0,22885.0,
147953,2022,151724.0,28645.0,
148044,2024,73751.0,25235.0,
148149,2024,66771.0,23035.0,
148464,2001,144835.0,29277.0,
148578,2024,6835.0,28569.0,
148965,2006,119741.0,252.0,1282.0
149015,2017,151108.0,19210.0,
149033,2021,70952.0,26789.0,
149335,2011,78418.0,22362.0,
149418,2003,74476.0,7797.0,
149659,2025,54.0,18953.0,
149928,2010,57580.0,25659.0,
150115,2001,63263.0,18990.0,
150232,2007,133121.0,,771.0
150248,2019,109187.0,28204.0,
150509,2018,107947.0,18709.0,
150607,2022,106202.0,18617.0,
150993,2009,70591.0,24411.0,
151051,2008,78933.0,27927.0,
151066,2020,70739.0,29224.0,
151240,2006,108616.0,22344.0,
151343,2024,144800.0,26953.0,
151632,2021,108576.0,21668.0,
151661,2016,70515.0,16661.0,
151883,2005,80095.0,26639.0,
152172,2011,107744.0,23146.0,
152522,2008,143139.0,18986.0,
152960,2019,63376.0,23412.0,
152995,2025,108673.0,22767.0,
153245,2011,133540.0,25572.0,
153735,2002,143055.0,25789.0,
154069,2015,187.0,24180.0,
154306,2004,143208.0,18571.0,
154322,2007,35305.0,17650.0,
154332,2023,57072.0,17892.0,
154427,2022,106146.0,19081.0,
154510,2015,143305.0,18841.0,
154550,2022,120019.0,19705.0,
154577,2017,143156.0,17652.0,
154757,2010,133306.0,26367.0,
154830,2007,149735.0,29736.0,
154886,2017,63397.0,21493.0,
154944,2007,107461.0,,458.0
155271,2023,143613.0,26590.0,
155281,2010,35789.0,18706.0,
155325,2014,57148.0,16372.0,
155764,2017,66512.0,25140.0,
155838,2010,155599.0,21245.0,
156347,2000,143056.0,18516.0,
156674,2022,63246.0,19685.0,
156696,2017,155764.0,23387.0,
156940,2012,35814.0,19613.0,
157031,2022,120203.0,24089.0,
157191,2019,144962.0,22563.0,
157474,2010,35832.0,28424.0,
157518,2022,151177.0,23508.0,
157565,2012,70707.0,19232.0,
157861,2021,57030.0,30068.0,
157962,2016,78103.0,24491.0,
158250,2025,120302.0,29069.0,
158342,2008,35350.0,20459.0,
158394,2014,120109.0,20664.0,
158423,2008,73859.0,25904.0,
158639,2025,35481.0,24656.0,
158658,2024,107738.0,24047.0,
158677,2018,80005.0,24127.0,
158778,2007,188.0,17127.0,
158947,2012,62798.0,22309.0,
159174,2022,63019.0,,484.0
159412,2017,63458.0,26163.0,
159557,2021,73768.0,26275.0,
159561,2003,107832.0,25978.0,
159584,2000,120256.0,17470.0,
159650,2021,79109.0,26959.0,
159775,2006,151323.0,18572.0,
159797,2021,381.0,27502.0,
159824,2004,133513.0,23983.0,
159952,2024,106128.0,28934.0,
160198,2009,183.0,19532.0,
160309,2015,106204.0,30112.0,
160320,2009,139813.0,,210.0
160593,2008,78366.0,25760.0,
160744,2011,63268.0,26507.0,
160817,2025,143361.0,17132.0,
160908,2003,143141.0,16713.0,
161348,2012,144806.0,18082.0,
161432,2000,106127.0,19505.0,
161539,2006,149430.0,23867.0,
161654,2001,62878.0,24304.0,
161835,2013,66813.0,22094.0,
161927,2020,63569.0,20551.0,
162110,2004,6786.0,20021.0,
162143,2000,151219.0,18846.0,
162468,2021,143293.0,29559.0,
162495,2015,57552.0,26371.0,
162692,2006,106046.0,16361.0,
162774,2006,144836.0,29933.0,
163109,2006,151077.0,300.0,273.0
163126,2019,6734.0,25608.0,
163441,2011,378.0,17066.0,
163849,2023,144640.0,642.0,
164454,2016,62704.0,25796.0,
164506,2021,119865.0,23785.0,
164518,2016,79603.0,26024.0,
164591,2016,62957.0,23987.0,
164635,2009,57011.0,,350.0
164670,2018,120453.0,24544.0,
164688,2006,156025.0,25574.0,
164817,2003,155751.0,22823.0,
165234,2016,70374.0,,148.0
165515,2023,60.0,21056.0,
165541,2010,63519.0,25192.0,
165545,2016,70412.0,28805.0,
165703,2003,74108.0,19937.0,
166164,2003,139867.0,22648.0,
166183,2005,57282.0,27083.0,
166344,2009,73595.0,19724.0,
166352,2001,35744.0,23020.0,
166378,2017,106006.0,19017.0,
166390,2012,71278.0,7875.0,
166484,2012,62903.0,17452.0,
166510,2000,151093.0,24294.0,
166786,2023,659.0,29839.0,
166829,2000,71459.0,11616.0,
167431,2004,77971.0,26076.0,
168099,2014,77885.0,18997.0,
168251,2022,106238.0,22708.0,
168417,2023,108784.0,18007.0,
168690,2015,120144.0,19663.0,
168711,2002,71357.0,9682.0,
168828,2006,144759.0,28678.0,
168934,2013,70813.0,18120.0,
169029,2009,35281.0,16265.0,
169550,2012,43.0,17790.0,
169649,2003,144810.0,18206.0,
169694,2005,107475.0,19157.0,
169767,2002,133562.0,23049.0,
169800,2002,108540.0,,648.0
169837,2016,70796.0,25457.0,
169846,2015,79627.0,22640.0,
170044,2003,144651.0,16799.0,
170141,2018,140135.0,21397.0,
170249,2005,74127.0,26105.0,
170250,2017,66930.0,26997.0,
170290,2021,151227.0,20609.0,
170325,2008,108777.0,17554.0,
170741,2014,78663.0,26550.0,
170805,2002,149405.0,17615.0,
171243,2000,7916.0,22162.0,
171268,2008,80030.0,25028.0,
171387,2018,149612.0,23706.0,
171420,2007,79995.0,28814.0,
171555,2025,78982.0,26520.0,
171753,2022,78835.0,27308.0,
171947,2003,108682.0,27881.0,
172062,2008,107644.0,27901.0,
172740,2021,73645.0,24247.0,
172787,2023,140272.0,18239.0,
173000,2021,78386.0,26849.0,
173007,2005,133115.0,,595.0
173128,2024,369.0,22034.0,
173208,2011,70666.0,21994.0,
173226,2012,74017.0,23705.0,
173619,2007,74057.0,18740.0,
173698,2021,77969.0,21758.0,
173708,2023,507.0,24134.0,
173931,2021,57578.0,19872.0,
174174,2018,133794.0,27490.0,
174192,2002,35471.0,18993.0,
174248,2017,108957.0,22090.0,
174302,2008,149240.0,142.0,2.0
174317,2024,80318.0,5620.0,
174613,2011,7854.0,22007.0,
174864,2015,7659.0,,334.0
174913,2024,140308.0,27606.0,
174938,2014,151325.0,19598.0,
174992,2019,119712.0,,1055.0
175072,2012,120014.0,17799.0,
175379,2014,8283.0,26891.0,
175405,2013,7839.0,18024.0,
175689,2009,79851.0,16966.0,
175759,2016,57376.0,19291.0,
175871,2000,78800.0,19588.0,
175914,2019,7767.0,372.0,106.0
175957,2024,74094.0,25412.0,
176170,2002,140198.0,24672.0,
176399,2013,70553.0,21460.0,
176409,2005,66640.0,18006.0,
176519,2008,7996.0,18030.0,
176711,2013,178.0,20654.0,
176949,2021,73987.0,17571.0,
176998,2002,133170.0,21474.0,
177031,2019,70495.0,22692.0,
177269,2004,140072.0,19567.0,
177281,2014,57327.0,24211.0,
177386,2013,106364.0,22625.0,
177583,2007,109153.0,22506.0,
177649,2012,35411.0,19855.0,
177664,2020,66453.0,17726.0,
177741,2009,57351.0,24840.0,
177748,2015,434.0,24594.0,
178126,2018,151573.0,23218.0,
178749,2016,151155.0,18025.0,
178893,2010,139817.0,250.0,291.0
178898,2011,63049.0,17805.0,
178972,2019,62662.0,29255.0,
178975,2012,155671.0,23018.0,
179051,2000,106292.0,17163.0,
179398,2024,57707.0,29523.0,
179619,2023,143235.0,20567.0,
179621,2021,133584.0,23519.0,
179807,2025,106151.0,18022.0,
180333,2000,,239.0,853.0
180610,2020,155575.0,24831.0,
180756,2019,8288.0,26895.0,
181020,2022,143070.0,21277.0,
181156,2005,7903.0,24559.0,
181351,2015,7966.0,17896.0,
181690,2020,149662.0,21621.0,
181823,2024,139938.0,16632.0,
181853,2014,7776.0,,1287.0
181862,2009,63565.0,20486.0,
182008,2004,140370.0,28637.0,
182073,2002,70573.0,27036.0,
182288,2016,62513.0,27800.0,
182300,2003,105944.0,19099.0,
182422,2020,8332.0,28685.0,
182490,2002,80150.0,29677.0,
182544,2021,73575.0,18046.0,
182599,2012,149437.0,21143.0,
182747,2018,62553.0,17835.0,
182822,2025,143576.0,28795.0,
182869,2011,36021.0,4264.0,
183053,2006,77781.0,,590.0
183688,2000,155720.0,19307.0,
184193,2018,108653.0,28525.0,
184194,2012,119814.0,17685.0,
184209,2006,78619.0,21167.0,
184370,2024,108837.0,30015.0,
184736,2003,70806.0,22456.0,
184781,2002,79060.0,18436.0,
184875,2006,79700.0,17629.0,
184905,2009,155929.0,27590.0,
185099,2015,142987.0,16935.0,
185155,2017,57285.0,18413.0,
185197,2007,8074.0,20071.0,
185221,2004,117.0,16330.0,
185760,2023,78275.0,23188.0,
186014,2004,120012.0,20037.0,
186050,2021,80073.0,19943.0,
186391,2003,149277.0,16692.0,
186868,2021,62526.0,16577.0,
187504,2010,63600.0,22559.0,
187554,2005,144571.0,28584.0,
187586,2004,78440.0,23658.0,
187587,2005,149416.0,16384.0,
187841,2017,67009.0,22797.0,
187867,2023,7944.0,23318.0,
188020,2018,520.0,30094.0,
188072,2003,151485.0,21494.0,
188156,2007,57514.0,23409.0,
188330,2021,70723.0,23335.0,
188358,2011,125.0,19473.0,
188392,2011,155477.0,16809.0,185.0
188444,2001,108061.0,28563.0,
188679,2017,79910.0,25744.0,
188759,2006,62980.0,18705.0,
188765,2016,133440.0,21280.0,
188848,2011,109163.0,29834.0,
188899,2010,35327.0,16663.0,
189185,2005,6681.0,28864.0,
189365,2008,78581.0,,425.0
189552,2003,74223.0,28391.0,
189709,2011,151186.0,23308.0,
190117,2004,78369.0,28234.0,
190125,2020,35203.0,,1077.0
190186,2005,106372.0,28340.0,
190260,2009,356.0,20151.0,
190279,2011,71067.0,3168.0,
190416,2015,436.0,25498.0,
190510,2000,155620.0,16706.0,
190917,2014,36481.0,14059.0,
190975,2001,57604.0,26389.0,
191397,2007,66967.0,29453.0,
191515,2001,133677.0,25601.0,
191708,2010,144396.0,20877.0,
191861,2012,35252.0,,1345.0
192035,2003,133598.0,26679.0,
192128,2008,35644.0,17154.0,
192154,2006,6281.0,23750.0,
192262,2016,144585.0,26130.0,
192500,2017,151210.0,19575.0,
192523,2010,155729.0,16597.0,
192820,2011,106242.0,22776.0,
193181,2016,149759.0,18746.0,
193184,2006,133144.0,24262.0,
193214,2004,29.0,24141.0,
193342,2015,151454.0,21105.0,
193480,2009,120045.0,23901.0,
193826,2001,77999.0,26763.0,
193878,2006,139830.0,,500.0
193914,2018,63147.0,24385.0,
194020,2006,66638.0,25848.0,
194485,2007,66464.0,18508.0,
194792,2002,35594.0,23996.0,
194871,2013,106316.0,27939.0,
194978,2016,108563.0,17386.0,
195014,2020,78975.0,26309.0,
195204,2006,133541.0,24720.0,
195555,2015,73988.0,28605.0,
195594,2005,57252.0,26512.0,
195625,2002,688.0,27980.0,
195998,2019,108859.0,21672.0,
196355,2022,7937.0,18314.0,
196512,2021,80142.0,29365.0,
196753,2001,70681.0,22073.0,
196817,2022,35182.0,183.0,598.0
196896,2007,8257.0,18130.0,
196904,2009,79952.0,26430.0,
197205,2019,6365.0,26438.0,
197470,2005,66757.0,23501.0,
197484,2001,109027.0,29986.0,
197660,2007,79959.0,26599.0,
197697,2025,70624.0,27258.0,
197790,2022,79557.0,20135.0,
197866,2002,133480.0,28988.0,
198051,2023,73770.0,19599.0,
198186,2015,120200.0,21260.0,
198244,2022,144742.0,23914.0,
198972,2006,79989.0,22927.0,
199049,2017,79115.0,30129.0,
199115,2000,149729.0,29331.0,
199187,2005,149241.0,,395.0
199262,2004,106059.0,20760.0,
199461,2014,79490.0,335.0,1105.0
199476,2012,8317.0,27620.0,
199682,2007,62853.0,21268.0,
199776,2017,144471.0,19023.0,
199936,2007,79741.0,29332.0,
199945,2009,366.0,26299.0,
200205,2017,151740.0,22946.0,
200226,2004,78018.0,19861.0,
200339,2004,80093.0,29256.0,
200371,2003,73744.0,24038.0,
200693,2015,35894.0,23345.0,
201046,2004,143595.0,23173.0,
201123,2025,78293.0,29581.0,
201218,2012,78977.0,27655.0,
201337,2025,108936.0,24592.0,
201520,2014,155674.0,25403.0,
201521,2007,119768.0,327.0,1126.0
202070,2007,35742.0,23917.0,
202175,2017,149340.0,20344.0,
202395,2010,57383.0,22951.0,
202483,2022,8184.0,24636.0,
202537,2023,108054.0,28147.0,
202619,2004,8473.0,28907.0,
202697,2010,6433.0,29902.0,
202882,2001,108827.0,28255.0,
202937,2011,6513.0,19367.0,
202939,2021,62758.0,23720.0,
203001,2012,8248.0,22460.0,
203105,2012,79849.0,23533.0,
203697,2004,156071.0,27482.0,
203778,2006,108704.0,30120.0,
203823,2018,155915.0,22432.0,
203901,2022,133514.0,20583.0,
203903,2011,35875.0,22238.0,
203959,2017,156097.0,22945.0,
203997,2025,79509.0,,1106.0
204364,2009,144432.0,21136.0,
204753,2010,79531.0,17464.0,
204759,2002,,359.0,907.0
204918,2023,6470.0,19733.0,
205025,2002,6612.0,17316.0,
205097,2023,108033.0,20624.0,
205165,2023,143073.0,19208.0,
205202,2012,73504.0,,1275.0
205313,2019,118.0,22261.0,
205495,2024,149570.0,20885.0,
205571,2009,133222.0,24734.0,
205709,2009,63179.0,28320.0,
206992,2007,149567.0,24652.0,
207133,2024,8671.0,7273.0,
207292,2005,79980.0,22745.0,
207672,2000,74162.0,21889.0,
207720,2020,108753.0,27082.0,
208235,2020,57366.0,26054.0,
208311,2006,144794.0,23159.0,
208361,2009,63195.0,17459.0,
208450,2013,63101.0,19171.0,
208570,2009,106000.0,24183.0,
208575,2003,107686.0,16586.0,
208602,2016,77789.0,,705.0
208696,2003,144091.0,11783.0,
208800,2024,143435.0,27464.0,
209046,2022,140284.0,27093.0,
209175,2021,62480.0,47.0,0.0
209699,2020,151304.0,17260.0,
209731,2003,73696.0,17729.0,
209782,2021,107838.0,24650.0,
210082,2008,156149.0,29201.0,
210264,2001,143373.0,29987.0,
210330,2019,6458.0,25602.0,
210379,2017,62889.0,21012.0,
210421,2013,149588.0,22189.0,
210630,2015,119724.0,178.0,1368.0
211093,2016,139958.0,27347.0,
211111,2016,107935.0,23652.0,
211250,2003,140255.0,28743.0,
211271,2025,78879.0,18728.0,
211419,2019,106342.0,22244.0,
211608,2013,149634.0,23242.0,
211754,2017,149736.0,23800.0,
211765,2012,143180.0,26321.0,
211824,2009,78259.0,27392.0,
211947,2000,35587.0,19760.0,
211971,2001,6588.0,23731.0,
212028,2003,57584.0,25780.0,
212053,2016,66844.0,23530.0,
212066,2015,7780.0,410.0,117.0
212231,2019,107492.0,23115.0,
212317,2011,66661.0,16606.0,
212392,2011,73997.0,26962.0,
212690,2011,78022.0,19742.0,
212750,2004,6752.0,26723.0,
212835,2003,78866.0,21950.0,
212905,2003,62757.0,16649.0,
213049,2021,119847.0,22044.0,
213341,2019,151393.0,30079.0,
213412,2008,143015.0,17442.0,
213471,2010,133814.0,28611.0,
213690,2012,63428.0,17478.0,
213720,2011,62833.0,28097.0,
214145,2021,107536.0,23381.0,
214224,2009,149906.0,28188.0,
214344,2003,140357.0,1422.0,
214494,2014,106017.0,29697.0,
214831,2004,106409.0,24632.0,
214837,2003,108567.0,25714.0,
214882,2004,79393.0,,662.0
214905,2017,73621.0,16317.0,
214954,2015,108545.0,18674.0,1272.0
215079,2003,8437.0,23411.0,
215088,2022,57274.0,18008.0,
215106,2019,70491.0,26443.0,
215531,2008,106099.0,25479.0,
215662,2023,151788.0,29293.0,
215951,2006,78716.0,21327.0,
216029,2017,6546.0,22200.0,
216142,2016,156513.0,9552.0,
216432,2012,106180.0,20663.0,
216443,2008,62624.0,17340.0,
216454,2017,133260.0,26751.0,
216669,2003,57075.0,20103.0,
216687,2000,79635.0,26425.0,
216730,2007,66626.0,21409.0,
217006,2016,143453.0,26963.0,
217201,2008,6371.0,27477.0,
217271,2009,70996.0,23436.0,
217378,2016,74009.0,26238.0,
217431,2007,74026.0,28917.0,
217442,2004,8364.0,28228.0,
217460,2012,144527.0,19918.0,
218011,2021,106203.0,29917.0,
218068,2015,62660.0,24647.0,
218166,2002,63190.0,20660.0,
218378,2001,66634.0,25127.0,
218554,2025,107601.0,28835.0,
218595,2011,144717.0,24525.0,
218629,2002,79220.0,28020.0,
219041,2018,144861.0,24403.0,
219200,2025,107995.0,30091.0,
219582,2014,120084.0,20923.0,
219619,2021,143494.0,25159.0,
220029,2024,108695.0,23234.0,
220040,2009,78784.0,19492.0,
220130,2012,62937.0,23470.0,
220170,2024,35846.0,29258.0,
220202,2024,6549.0,24814.0,
220302,2016,63324.0,23597.0,
220319,2006,140053.0,22393.0,
220413,2004,57441.0,17295.0,
220506,2003,79431.0,146.0,1140.0
220732,2021,35386.0,29880.0,
220940,2025,74049.0,27417.0,
221248,2022,155647.0,20990.0,
221262,2020,78972.0,20806.0,
221569,2012,73587.0,18682.0,
221610,2021,120261.0,25915.0,
221619,2007,133299.0,23971.0,
221724,2004,62539.0,19100.0,
221758,2016,151168.0,20974.0,
221784,2006,105910.0,304.0,50.0
221999,2017,6525.0,16959.0,
222059,2007,119838.0,16259.0,
222078,2023,63426.0,21877.0,
222104,2007,63488.0,23895.0,
222123,2008,73671.0,23511.0,
222189,2002,106080.0,25829.0,
222233,2008,78959.0,29675.0,
222273,2011,78739.0,17705.0,
223127,2022,8419.0,22210.0,
223203,2024,78066.0,27657.0,
223321,2009,62985.0,18739.0,
223380,2016,73827.0,22067.0,
223739,2016,6288.0,18517.0,
223817,2021,106406.0,24578.0,
224137,2022,107754.0,16972.0,
224293,2012,106254.0,22274.0,
224349,2022,142976.0,263.0,258.0
224667,2014,399.0,25405.0,
224671,2014,79652.0,18895.0,
224866,2016,7853.0,19554.0,
224944,2012,8124.0,19184.0,
225057,2003,140319.0,25065.0,
225189,2003,143084.0,26142.0,
225251,2005,133188.0,24826.0,
225426,2000,106224.0,23460.0,
225475,2009,36517.0,14912.0,
225570,2010,109019.0,23340.0,
226286,2012,73764.0,16522.0,
226547,2005,149392.0,20430.0,
226722,2006,70588.0,28865.0,
226822,2011,63186.0,16382.0,
227145,2004,57545.0,19132.0,
227205,2013,7885.0,21121.0,
227264,2008,151473.0,25621.0,
227551,2004,155663.0,23753.0,
227975,2012,80758.0,14997.0,
228185,2005,108858.0,19667.0,
228188,2009,144953.0,28959.0,
228386,2009,149551.0,18472.0,
228441,2010,70556.0,28989.0,
228496,2021,108969.0,21895.0,
228585,2009,139795.0,,255.0
229056,2006,63568.0,20523.0,
229097,2002,78902.0,22435.0,
229125,2008,133327.0,28846.0,
229262,2001,78971.0,24023.0,
229632,2001,106130.0,16506.0,
229638,2007,106331.0,21660.0,
229663,2019,149357.0,21814.0,
229773,2006,144816.0,18248.0,
229839,2006,107646.0,24074.0,
229933,2023,35812.0,26975.0,
230137,2003,133629.0,24356.0,
230245,2006,80058.0,25376.0,
230253,2015,144350.0,,204.0
230254,2016,78351.0,27163.0,
230285,2013,107544.0,22969.0,
230329,2019,7870.0,20706.0,
230338,2017,107708.0,28643.0,
230736,2010,62963.0,18481.0,
230802,2005,151601.0,18559.0,
230922,2014,70804.0,25559.0,
230991,2000,8378.0,28839.0,
231063,2003,133111.0,225.0,326.0
231105,2005,73978.0,25014.0,
231127,2007,108844.0,22564.0,
231272,2021,35352.0,21064.0,
231511,2021,155526.0,19704.0,
231808,2015,149289.0,26903.0,
231812,2014,80031.0,24824.0,
231868,2020,63334.0,17001.0,
231900,2022,78952.0,20181.0,
232399,2024,149762.0,27733.0,
232698,2020,35142.0,,1205.0
232769,2013,78254.0,25890.0,
232805,2023,144771.0,17395.0,
233407,2019,66762.0,22755.0,
233668,2023,149298.0,18548.0,
233871,2015,63018.0,23165.0,538.0
233906,2012,73588.0,28667.0,
234001,2014,7958.0,18816.0,
234140,2024,6294.0,24441.0,
234410,2013,133269.0,21088.0,
234434,2023,57334.0,19370.0,
234843,2009,57440.0,22035.0,
234901,2013,35728.0,23374.0,
234918,2021,120091.0,21065.0,
235151,2014,155707.0,20895.0,
235393,2020,35606.0,20334.0,
235506,2008,35429.0,25015.0,
235517,2025,144661.0,22301.0,
235525,2015,8151.0,27050.0,
235884,2003,78802.0,20377.0,
236269,2010,108813.0,20070.0,
236307,2007,149448.0,25973.0,
236357,2016,78628.0,19196.0,
236379,2022,70393.0,16575.0,
236689,2019,6808.0,29448.0,
237058,2014,139815.0,,1211.0
237238,2004,120316.0,27215.0,
237456,2020,79688.0,19486.0,
237623,2007,70572.0,29102.0,
237694,2013,57164.0,19077.0,
238123,2007,79073.0,18628.0,
238237,2013,35355.0,18776.0,
238605,2020,107590.0,21470.0,
238735,2018,66733.0,26950.0,
238760,2020,79742.0,19583.0,
238818,2020,133542.0,17458.0,
239316,2001,119891.0,21450.0,
239328,2016,108916.0,29372.0,
239372,2002,78136.0,19223.0,
239484,2017,74209.0,27875.0,
239489,2016,63622.0,2007.0,
239655,2014,74020.0,18295.0,
239745,2006,456.0,21983.0,
239887,2018,73763.0,27591.0,
239961,2020,155887.0,22335.0,
240089,2010,63275.0,19659.0,
240244,2025,63125.0,22658.0,
240252,2001,156070.0,20937.0,
240493,2000,63319.0,22361.0,
240566,2016,70577.0,25048.0,
240578,2019,140007.0,19787.0,
240978,2008,140162.0,27960.0,
241194,2001,143356.0,22599.0,
241244,2011,36284.0,9986.0,
241309,2001,79494.0,,1254.0
241350,2000,119931.0,20303.0,
241361,2005,7807.0,19212.0,
242461,2024,144639.0,20546.0,
242912,2003,120037.0,19802.0,
242952,2006,143130.0,22651.0,
243045,2023,106447.0,19455.0,
243174,2018,73565.0,21674.0,
243377,2018,63644.0,28503.0,
243519,2018,6319.0,28377.0,
243605,2025,140091.0,23445.0,
243744,2002,66366.0,72.0,320.0
243802,2015,120013.0,18872.0,
244355,2007,57425.0,24500.0,
244430,2025,57062.0,25609.0,
244637,2025,109038.0,24587.0,
244700,2006,142975.0,,1224.0
244775,2021,108960.0,25316.0,
244798,2013,63089.0,29506.0,
244812,2002,50.0,18274.0,
244926,2020,7990.0,26545.0,
245235,2009,107570.0,21431.0,
245743,2011,79641.0,26915.0,
245823,2007,7833.0,26108.0,
246159,2016,196.0,16397.0,
246205,2002,109177.0,27844.0,
246336,2003,35410.0,20657.0,
246389,2021,119794.0,,1335.0
246520,2007,574.0,19602.0,
246721,2018,133326.0,18814.0,
246735,2014,144340.0,,604.0
246793,2013,133656.0,28575.0,
246819,2015,57095.0,19816.0,
246982,2004,35215.0,,747.0
247672,2023,,390.0,877.0
247865,2014,108053.0,21741.0,
248055,2002,151197.0,19629.0,
248158,2009,151233.0,28800.0,
248195,2019,57158.0,27771.0,
248243,2009,133261.0,29350.0,
248304,2011,107494.0,18802.0,
248642,2003,143591.0,29658.0,
248870,2025,140.0,22153.0,
249041,2016,66782.0,21425.0,
249763,2014,78803.0,20066.0,
249849,2016,63450.0,18094.0,
249917,2025,108116.0,28267.0,
250139,2002,70916.0,19942.0,
250235,2007,79430.0,,1084.0
250238,2020,151714.0,28323.0,
250337,2012,66913.0,25227.0,
250595,2011,79566.0,25590.0,
250726,2012,8249.0,26951.0,
250866,2023,155875.0,21510.0,
250931,2015,57232.0,17273.0,
251271,2002,151540.0,17566.0,
251344,2019,6446.0,22100.0,
251627,2011,151623.0,25106.0,
251680,2017,106554.0,27930.0,
251701,2011,6805.0,29341.0,
251737,2016,149263.0,17709.0,
251925,2004,106039.0,25301.0,
252028,2024,73813.0,28965.0,
252040,2009,78276.0,26740.0,
252096,2022,149857.0,28331.0,
252173,2015,63288.0,28944.0,
252316,2017,119797.0,,1167.0
252348,2006,78599.0,,335.0
252403,2018,107867.0,27037.0,
252410,2010,139968.0,24845.0,
252647,2021,133129.0,,1221.0
252807,2007,57278.0,19214.0,
252917,2021,133353.0,20379.0,
252929,2001,105972.0,24072.0,
252947,2023,140041.0,22098.0,
252966,2006,108129.0,29165.0,
253216,2013,63331.0,16998.0,
253481,2013,66545.0,18163.0,
253611,2023,62770.0,20611.0,
253693,2004,133466.0,23177.0,
253735,2024,79069.0,23740.0,
254135,2002,151652.0,19833.0,
254150,2011,119734.0,217.0,1009.0
254239,2003,70721.0,22735.0,
254417,2017,63343.0,20712.0,
254542,2013,6255.0,20138.0,
254757,2022,415.0,25901.0,
254780,2015,133548.0,29382.0,
254930,2011,155941.0,29913.0,
254996,2018,133132.0,,231.0
255003,2017,66859.0,29004.0,
255095,2019,108537.0,,828.0
255172,2011,8476.0,2425.0,
255291,2006,107691.0,22649.0,
255691,2025,144963.0,29610.0,
255914,2021,105995.0,29634.0,
256140,2017,66381.0,,628.0
256221,2024,35265.0,17333.0,
256239,2008,78094.0,23673.0,
256407,2014,79202.0,24572.0,
256454,2000,108906.0,22960.0,
256530,2000,74515.0,8497.0,
256716,2015,119941.0,20356.0,
256859,2008,63113.0,25162.0,
257306,2018,79546.0,26631.0,
