car_id,problem_category
276046,ENGINE
99588,LATCHES/LOCKS/LINKAGES
180521,ENGINE
281259,ENGINE
86073,STRUCTURE
151976,SERVICE BRAKES
179271,POWER TRAIN
113505,ELECTRICAL SYSTEM
134896,SERVICE BRAKES
249764,TIRES
245808,VISIBILITY
37137,ENGINE
184190,AIR BAGS
179476,AIR BAGS
24820,SERVICE BRAKES
157075,ENGINE
183727,POWER TRAIN
256425,VEHICLE SPEED CONTROL
270524,FUEL SYSTEM
32378,ENGINE
252137,SUSPENSION
218399,VISIBILITY/WIPER
190424,POWER TRAIN
171929,STEERING
5967,VISIBILITY
143203,STRUCTURE
263171,SUSPENSION
11040,POWER TRAIN
164005,SERVICE BRAKES
66449,AIR BAGS
28420,ENGINE
274887,FUEL SYSTEM
158574,ENGINE AND ENGINE COOLING
186874,STRUCTURE
296126,SERVICE BRAKES
228585,STEERING
176264,ENGINE
185119,STEERING
69282,STEERING
214546,ENGINE
190300,SERVICE BRAKES
17957,ELECTRICAL SYSTEM
150607,AIR BAGS
50745,EQUIPMENT
210728,ELECTRICAL SYSTEM
297092,SERVICE BRAKES
87743,ELECTRICAL SYSTEM
214148,POWER TRAIN
281190,AIR BAGS
46444,TIRES
58135,POWER TRAIN
272555,ELECTRICAL SYSTEM
100343,TIRES
64984,LATCHES/LOCKS/LINKAGES
3745,POWER TRAIN
99120,ELECTRICAL SYSTEM
237507,ENGINE
42012,ENGINE
100423,AIR BAGS
19803,FUEL/PROPULSION SYSTEM
63108,POWER TRAIN
257925,FUEL/PROPULSION SYSTEM
91117,ENGINE
197783,LANE DEPARTURE
298443,STEERING
254669,STEERING
266517,ENGINE AND ENGINE COOLING
96610,SERVICE BRAKES
129391,ENGINE
136949,STEERING
103153,VEHICLE SPEED CONTROL
141055,ENGINE
235344,ELECTRICAL SYSTEM
222017,STEERING
168211,ENGINE
37826,ELECTRICAL SYSTEM
135634,POWER TRAIN
289935,SERVICE BRAKES
152117,VEHICLE SPEED CONTROL
225625,ELECTRICAL SYSTEM
131611,ENGINE
217276,POWER TRAIN
289240,POWER TRAIN
13539,FORWARD COLLISION AVOIDANCE
15760,STRUCTURE
258981,VEHICLE SPEED CONTROL
59063,VISIBILITY
249972,SERVICE BRAKES
218641,ENGINE
3879,ENGINE
216972,LATCHES/LOCKS/LINKAGES
91895,ENGINE
260471,FORWARD COLLISION AVOIDANCE
44534,FUEL SYSTEM
113638,STEERING
231418,SERVICE BRAKES
17936,ELECTRICAL SYSTEM
11386,POWER TRAIN
246105,POWER TRAIN
108772,POWER TRAIN
215443,POWER TRAIN
228639,STEERING
97758,ELECTRICAL SYSTEM
1242,ELECTRICAL SYSTEM
259527,STEERING
231697,SERVICE BRAKES
236770,FORWARD COLLISION AVOIDANCE
4393,SERVICE BRAKES
37592,ENGINE
217912,POWER TRAIN
70439,AIR BAGS
290299,ENGINE AND ENGINE COOLING
21028,FUEL SYSTEM
60102,STEERING
157712,STEERING
104085,ENGINE
61323,STEERING
208811,ENGINE
273592,SERVICE BRAKES
146425,ENGINE
115763,ENGINE
114840,ENGINE
143739,POWER TRAIN
51828,FORWARD COLLISION AVOIDANCE
101560,ENGINE
59879,POWER TRAIN
85249,LANE DEPARTURE
275336,EXTERIOR LIGHTING
276687,POWER TRAIN
270128,ENGINE
75552,ELECTRICAL SYSTEM
37696,TIRES
131683,AIR BAGS
200887,ENGINE AND ENGINE COOLING
205573,VEHICLE SPEED CONTROL
172847,POWER TRAIN
45644,WHEELS
138680,VISIBILITY
265113,ELECTRICAL SYSTEM
204585,SEAT BELTS
270799,SERVICE BRAKES
295570,STEERING
145975,STEERING
57552,SERVICE BRAKES
229339,ENGINE
199697,LATCHES/LOCKS/LINKAGES
59872,ELECTRICAL SYSTEM
51485,SERVICE BRAKES
59060,VISIBILITY/WIPER
82727,SERVICE BRAKES
285889,STEERING
171122,ENGINE
232150,ENGINE
151238,ENGINE
110028,STRUCTURE
147452,BACK OVER PREVENTION
296541,SERVICE BRAKES
102382,STEERING
53264,TIRES
742,POWER TRAIN
177538,POWER TRAIN
115279,STRUCTURE
146501,SERVICE BRAKES
211685,STEERING
85605,SERVICE BRAKES
225311,POWER TRAIN
147489,STRUCTURE
108154,ENGINE AND ENGINE COOLING
151369,STEERING
4814,POWER TRAIN
111218,ELECTRICAL SYSTEM
216067,STRUCTURE
267781,AIR BAGS
298789,FUEL SYSTEM
100693,ELECTRICAL SYSTEM
22104,VEHICLE SPEED CONTROL
115059,ENGINE
68094,ENGINE
167256,POWER TRAIN
130834,POWER TRAIN
85494,FUEL/PROPULSION SYSTEM
160003,ENGINE
16159,TIRES
74660,STEERING
132855,ENGINE
293877,ENGINE
689,ELECTRICAL SYSTEM
6312,ENGINE
68180,ENGINE
129666,FUEL SYSTEM
103077,ENGINE
93483,ENGINE AND ENGINE COOLING
187655,STEERING
180677,ELECTRICAL SYSTEM
262163,STRUCTURE
233954,ENGINE
217399,AIR BAGS
175305,SERVICE BRAKES
139970,POWER TRAIN
215148,VEHICLE SPEED CONTROL
148128,SERVICE BRAKES
226538,ELECTRICAL SYSTEM
212348,POWER TRAIN
260072,ELECTRICAL SYSTEM
64980,SERVICE BRAKES
190938,ELECTRICAL SYSTEM
244265,STEERING
265764,SEAT BELTS
83278,ENGINE
203712,AIR BAGS
63375,VEHICLE SPEED CONTROL
202612,SERVICE BRAKES
183636,ELECTRICAL SYSTEM
222452,ELECTRICAL SYSTEM
31176,ENGINE
163145,POWER TRAIN
26557,POWER TRAIN
282019,TIRES
179877,ENGINE
18911,ELECTRICAL SYSTEM
120303,EXTERIOR LIGHTING
16563,VEHICLE SPEED CONTROL
12459,ELECTRICAL SYSTEM
13042,ELECTRICAL SYSTEM
176297,ENGINE
33103,STRUCTURE
148827,SERVICE BRAKES
190361,ENGINE
92658,VISIBILITY/WIPER
178951,ENGINE AND ENGINE COOLING
10779,STRUCTURE
77924,ENGINE
40609,POWER TRAIN
119418,ELECTRICAL SYSTEM
10582,EQUIPMENT
74302,ENGINE
216943,SUSPENSION
147170,STEERING
26665,ENGINE
224301,POWER TRAIN
245533,POWER TRAIN
291972,POWER TRAIN
132171,STEERING
151230,AIR BAGS
101030,AIR BAGS
118111,ELECTRICAL SYSTEM
167002,STEERING
73040,SUSPENSION
62120,ENGINE
237623,FUEL SYSTEM
87273,ENGINE
126598,SERVICE BRAKES
117474,ENGINE
56087,SERVICE BRAKES
105964,ELECTRICAL SYSTEM
87972,ENGINE
234823,FORWARD COLLISION AVOIDANCE
238170,SUSPENSION
280623,VISIBILITY
185496,ENGINE
191438,STEERING
47783,TIRES
86178,ENGINE
258586,SERVICE BRAKES
272225,ELECTRICAL SYSTEM
257752,SEAT BELTS
234128,ELECTRICAL SYSTEM
241361,LATCHES/LOCKS/LINKAGES
284044,SERVICE BRAKES
107113,POWER TRAIN
189988,ENGINE AND ENGINE COOLING
118514,POWER TRAIN
148399,POWER TRAIN
132375,FUEL SYSTEM
118029,ELECTRICAL SYSTEM
136288,STEERING
244779,POWER TRAIN
270364,ELECTRICAL SYSTEM
2816,ELECTRICAL SYSTEM
9463,FUEL SYSTEM
30543,ENGINE
72067,ELECTRICAL SYSTEM
89911,FUEL SYSTEM
187587,VISIBILITY/WIPER
6900,LATCHES/LOCKS/LINKAGES
111385,ENGINE
228397,POWER TRAIN
293883,SERVICE BRAKES
13364,POWER TRAIN
133359,STEERING
193436,ELECTRICAL SYSTEM
206069,SERVICE BRAKES
96618,POWER TRAIN
182,ENGINE
253564,STEERING
230631,SERVICE BRAKES
7754,ENGINE
55592,ENGINE
144913,POWER TRAIN
212901,EXTERIOR LIGHTING
20741,ENGINE
246450,ENGINE
161495,VEHICLE SPEED CONTROL
58797,ELECTRICAL SYSTEM
196605,BACK OVER PREVENTION
292258,STRUCTURE
174471,POWER TRAIN
85778,AIR BAGS
251216,ENGINE
257326,POWER TRAIN
295089,ENGINE
37613,STEERING
165525,ENGINE
40983,POWER TRAIN
234341,SERVICE BRAKES
69260,ENGINE
217737,SERVICE BRAKES
18645,VEHICLE SPEED CONTROL
262043,TIRES
229638,SEAT BELTS
95989,STEERING
45155,POWER TRAIN
298701,POWER TRAIN
37758,POWER TRAIN
228905,ENGINE
158363,ELECTRICAL SYSTEM
278248,ENGINE
270505,SERVICE BRAKES
20954,ENGINE
56203,AIR BAGS
278881,AIR BAGS
89551,FUEL SYSTEM
225883,ELECTRICAL SYSTEM
99995,ELECTRICAL SYSTEM
46676,ELECTRICAL SYSTEM
163469,ENGINE
170518,FUEL/PROPULSION SYSTEM
267424,FORWARD COLLISION AVOIDANCE
224957,AIR BAGS
5209,WHEELS
67550,ENGINE
84141,ENGINE AND ENGINE COOLING
244863,POWER TRAIN
203899,VISIBILITY
290737,FUEL SYSTEM
279831,ENGINE
27403,BACK OVER PREVENTION
73246,ENGINE
213597,ENGINE
293567,SERVICE BRAKES
37392,STRUCTURE
108498,POWER TRAIN
22213,ENGINE
29310,VISIBILITY
18833,SERVICE BRAKES
98505,POWER TRAIN
15446,FUEL/PROPULSION SYSTEM
298908,POWER TRAIN
86080,POWER TRAIN
277430,ENGINE
134931,ENGINE
30033,FUEL SYSTEM
89803,STEERING
242455,ENGINE
58423,VEHICLE SPEED CONTROL
273762,ELECTRICAL SYSTEM
72773,ELECTRICAL SYSTEM
255459,POWER TRAIN
156216,POWER TRAIN
260922,POWER TRAIN
144281,ENGINE
102666,ENGINE
128295,STEERING
120516,STEERING
279646,TIRES
270232,ENGINE
243997,STEERING
14587,ELECTRICAL SYSTEM
260595,ENGINE
56549,ELECTRICAL SYSTEM
16513,ENGINE
7107,SERVICE BRAKES
70408,STEERING
116675,SERVICE BRAKES
221112,AIR BAGS
188018,ENGINE
52266,VEHICLE SPEED CONTROL
70095,WHEELS
118253,SERVICE BRAKES
252084,ENGINE
281123,ENGINE
282199,ELECTRICAL SYSTEM
156691,ENGINE
164251,TIRES
52341,VEHICLE SPEED CONTROL
258115,STRUCTURE
68410,ENGINE
145689,STRUCTURE
229556,ENGINE AND ENGINE COOLING
252731,ENGINE
243377,EXTERIOR LIGHTING
169790,SERVICE BRAKES
151445,ELECTRICAL SYSTEM
189671,LATCHES/LOCKS/LINKAGES
67826,ENGINE
112685,SERVICE BRAKES
299118,VEHICLE SPEED CONTROL
166336,VEHICLE SPEED CONTROL
223053,STRUCTURE
139573,STEERING
159682,ENGINE AND ENGINE COOLING
255914,SEAT BELTS
60159,ENGINE
226359,POWER TRAIN
197652,VEHICLE SPEED CONTROL
125053,SERVICE BRAKES
125645,EXTERIOR LIGHTING
46057,SERVICE BRAKES
246341,POWER TRAIN
23258,LATCHES/LOCKS/LINKAGES
216856,ELECTRICAL SYSTEM
61026,SERVICE BRAKES
276802,ENGINE
283040,ENGINE
92235,ENGINE AND ENGINE COOLING
154534,SERVICE BRAKES
72014,ENGINE
7783,ENGINE
183688,WHEELS
221993,ENGINE
121945,LATCHES/LOCKS/LINKAGES
143614,FORWARD COLLISION AVOIDANCE
190049,FUEL SYSTEM
228002,ELECTRICAL SYSTEM
217892,POWER TRAIN
180050,LATCHES/LOCKS/LINKAGES
138427,FUEL SYSTEM
153580,ENGINE
188405,POWER TRAIN
197243,SEAT BELTS
214474,ENGINE
76527,ENGINE
33507,SUSPENSION
251120,ENGINE
162465,ENGINE
162215,SEAT BELTS
20234,STEERING
157436,ENGINE
184493,STEERING
176968,SERVICE BRAKES
138728,STRUCTURE
52209,POWER TRAIN
272694,FUEL SYSTEM
164951,POWER TRAIN
136540,SERVICE BRAKES
106148,ELECTRICAL SYSTEM
70829,SERVICE BRAKES
61600,VISIBILITY
198522,ENGINE
9931,STEERING
48178,POWER TRAIN
152197,POWER TRAIN
165381,BACK OVER PREVENTION
1510,WHEELS
162862,ENGINE
183708,ELECTRICAL SYSTEM
211332,POWER TRAIN
161966,POWER TRAIN
272253,LATCHES/LOCKS/LINKAGES
254648,ELECTRICAL SYSTEM
68760,ENGINE AND ENGINE COOLING
215889,ELECTRICAL SYSTEM
109587,AIR BAGS
158854,ELECTRICAL SYSTEM
15050,AIR BAGS
248681,ENGINE
881,FUEL SYSTEM
279479,ENGINE
239427,ENGINE
201312,ENGINE
266879,POWER TRAIN
282323,ENGINE
18181,SERVICE BRAKES
115487,SERVICE BRAKES
155527,VEHICLE SPEED CONTROL
220486,POWER TRAIN
277661,SUSPENSION
160220,FORWARD COLLISION AVOIDANCE
265476,STEERING
17911,ENGINE
295996,TIRES
193561,POWER TRAIN
292568,AIR BAGS
251231,POWER TRAIN
77195,ENGINE
79058,ELECTRICAL SYSTEM
30405,FUEL SYSTEM
155274,ENGINE
98823,POWER TRAIN
158393,ENGINE
294341,FUEL/PROPULSION SYSTEM
130438,SERVICE BRAKES
24316,SUSPENSION
153172,VEHICLE SPEED CONTROL
86425,AIR BAGS
178252,ENGINE
50747,EQUIPMENT
64303,ENGINE
206169,STRUCTURE
15547,STRUCTURE
168869,ENGINE
214390,STEERING
25297,POWER TRAIN
180843,SERVICE BRAKES
158950,STRUCTURE
138687,POWER TRAIN
124372,ENGINE
51227,ELECTRICAL SYSTEM
195398,POWER TRAIN
271440,FORWARD COLLISION AVOIDANCE
290199,ELECTRICAL SYSTEM
185562,ENGINE
280403,ELECTRICAL SYSTEM
15534,ELECTRICAL SYSTEM
252526,STEERING
179659,SEATS
165307,EXTERIOR LIGHTING
69840,ELECTRICAL SYSTEM
244949,FORWARD COLLISION AVOIDANCE
212470,POWER TRAIN
69728,FUEL SYSTEM
240387,ENGINE
289238,ELECTRICAL SYSTEM
26384,TIRES
213332,STRUCTURE
136560,ELECTRICAL SYSTEM
166692,ENGINE
35330,ELECTRICAL SYSTEM
16716,VISIBILITY/WIPER
88518,POWER TRAIN
56000,ENGINE
164689,ELECTRICAL SYSTEM
97813,POWER TRAIN
71104,VISIBILITY
202937,BACK OVER PREVENTION
203959,WHEELS
92313,POWER TRAIN
28920,ELECTRICAL SYSTEM
276059,ENGINE
200198,VEHICLE SPEED CONTROL
216432,SEAT BELTS
284030,FORWARD COLLISION AVOIDANCE
176577,SERVICE BRAKES
84821,SERVICE BRAKES
103200,ENGINE AND ENGINE COOLING
6041,POWER TRAIN
227524,SERVICE BRAKES
77669,ENGINE
245350,SERVICE BRAKES
252585,FORWARD COLLISION AVOIDANCE
298042,POWER TRAIN
215640,ENGINE
160834,SERVICE BRAKES
68710,ELECTRICAL SYSTEM
296947,SEATS
295404,ELECTRICAL SYSTEM
146415,VEHICLE SPEED CONTROL
51919,STRUCTURE
177306,ENGINE
195036,ELECTRICAL SYSTEM
240369,ENGINE
167218,ENGINE
256530,FUEL SYSTEM
115650,ENGINE
62258,ENGINE
277514,SERVICE BRAKES
96808,ENGINE
241038,ENGINE
266400,VISIBILITY
73939,POWER TRAIN
292196,SEAT BELTS
65827,ENGINE
29099,LANE DEPARTURE
69635,ENGINE
30269,SERVICE BRAKES
158099,ELECTRICAL SYSTEM
216687,ENGINE
18762,AIR BAGS
227114,STEERING
115605,LATCHES/LOCKS/LINKAGES
278332,SERVICE BRAKES
227672,POWER TRAIN
219002,FUEL SYSTEM
273469,POWER TRAIN
184198,POWER TRAIN
250296,POWER TRAIN
86115,SERVICE BRAKES
154551,ELECTRICAL SYSTEM
122669,EXTERIOR LIGHTING
255318,SERVICE BRAKES
118938,POWER TRAIN
24245,ELECTRICAL SYSTEM
1609,ELECTRICAL SYSTEM
36195,VISIBILITY
239369,ELECTRICAL SYSTEM
133100,VISIBILITY
23176,ELECTRICAL SYSTEM
88305,VEHICLE SPEED CONTROL
133927,EXTERIOR LIGHTING
168934,FUEL SYSTEM
33839,ENGINE
89887,ENGINE
268894,SERVICE BRAKES
34777,ENGINE
209488,VEHICLE SPEED CONTROL
105718,ELECTRICAL SYSTEM
2530,ENGINE
152924,ENGINE
219390,POWER TRAIN
158171,STEERING
84577,ENGINE
259334,ENGINE
159724,FORWARD COLLISION AVOIDANCE
11294,POWER TRAIN
241592,ELECTRICAL SYSTEM
149029,ENGINE
92753,POWER TRAIN
247811,VEHICLE SPEED CONTROL
24847,ENGINE AND ENGINE COOLING
207820,ENGINE
53360,STEERING
102282,ELECTRICAL SYSTEM
169837,FUEL SYSTEM
59656,FUEL SYSTEM
207243,SERVICE BRAKES
269477,FUEL SYSTEM
294846,ELECTRICAL SYSTEM
289693,POWER TRAIN
220708,POWER TRAIN
118170,SERVICE BRAKES
46161,POWER TRAIN
279681,STRUCTURE
217124,POWER TRAIN
255010,FORWARD COLLISION AVOIDANCE
212298,VISIBILITY
184081,AIR BAGS
228561,SERVICE BRAKES
49329,ENGINE
216811,SERVICE BRAKES
160390,ENGINE
238349,BACK OVER PREVENTION
50648,ENGINE
187579,STRUCTURE
14829,SERVICE BRAKES
205340,ENGINE
211091,VISIBILITY/WIPER
157418,ENGINE
82203,POWER TRAIN
226008,ENGINE
138105,SEAT BELTS
113198,VISIBILITY
99478,FUEL/PROPULSION SYSTEM
20463,ENGINE
19805,ENGINE
135970,STEERING
178564,STEERING
270703,ELECTRICAL SYSTEM
148410,ENGINE
296756,POWER TRAIN
18588,BACK OVER PREVENTION
238146,EQUIPMENT
36649,POWER TRAIN
283396,VEHICLE SPEED CONTROL
292181,ENGINE
21328,ENGINE
295861,VISIBILITY
231620,SERVICE BRAKES
126987,POWER TRAIN
20185,FUEL/PROPULSION SYSTEM
71444,POWER TRAIN
169932,STEERING
49435,EXTERIOR LIGHTING
100241,ELECTRICAL SYSTEM
88496,FUEL SYSTEM
156456,ENGINE
42423,WHEELS
215557,POWER TRAIN
66555,ELECTRICAL SYSTEM
191346,ELECTRICAL SYSTEM
162724,STEERING
118156,VISIBILITY
215036,POWER TRAIN
276273,POWER TRAIN
200496,STEERING
292415,ENGINE
153155,ENGINE
286794,STEERING
220548,SUSPENSION
132128,AIR BAGS
265069,SEATS
56090,ENGINE
44635,FUEL SYSTEM
195812,POWER TRAIN
272680,SERVICE BRAKES
260702,FUEL/PROPULSION SYSTEM
270779,POWER TRAIN
158654,EQUIPMENT
72754,ENGINE
28938,POWER TRAIN
168841,POWER TRAIN
143819,LATCHES/LOCKS/LINKAGES
150281,ELECTRICAL SYSTEM
256338,ENGINE
254275,POWER TRAIN
264385,POWER TRAIN
42562,VISIBILITY
7789,AIR BAGS
38735,BACK OVER PREVENTION
265053,ENGINE AND ENGINE COOLING
117899,ENGINE
223562,FORWARD COLLISION AVOIDANCE
17866,ELECTRICAL SYSTEM
2718,FUEL SYSTEM
191179,SERVICE BRAKES
243913,POWER TRAIN
266371,ENGINE
97450,FUEL SYSTEM
16631,POWER TRAIN
234753,POWER TRAIN
218660,FUEL SYSTEM
203452,EXTERIOR LIGHTING
186228,ENGINE
166945,ENGINE
203799,SERVICE BRAKES
61509,STEERING
295256,SUSPENSION
190379,ENGINE AND ENGINE COOLING
220586,VEHICLE SPEED CONTROL
142635,ELECTRICAL SYSTEM
21026,FORWARD COLLISION AVOIDANCE
38725,POWER TRAIN
132159,FUEL SYSTEM
245238,AIR BAGS
243287,STRUCTURE
217489,EQUIPMENT
253852,ELECTRICAL SYSTEM
79984,VISIBILITY
93477,EQUIPMENT
68915,STRUCTURE
167355,POWER TRAIN
189709,VISIBILITY
179023,SERVICE BRAKES
178637,ENGINE
52933,VISIBILITY
254037,POWER TRAIN
282530,ENGINE
8498,VEHICLE SPEED CONTROL
67722,LATCHES/LOCKS/LINKAGES
256655,ENGINE
187170,ENGINE
83343,ENGINE
138006,ENGINE AND ENGINE COOLING
25519,VEHICLE SPEED CONTROL
75971,STEERING
3565,EXTERIOR LIGHTING
207479,POWER TRAIN
193809,ENGINE
118451,ENGINE
218940,SERVICE BRAKES
172391,STRUCTURE
130364,ELECTRICAL SYSTEM
106664,POWER TRAIN
42621,ENGINE
278635,LATCHES/LOCKS/LINKAGES
214224,VISIBILITY
48643,ENGINE
27467,ELECTRICAL SYSTEM
111375,ENGINE AND ENGINE COOLING
36098,POWER TRAIN
72695,POWER TRAIN
190822,STEERING
76865,STEERING
192221,ELECTRICAL SYSTEM
264149,STEERING
280078,ENGINE
181304,VISIBILITY
200082,ELECTRICAL SYSTEM
36895,ENGINE
188341,ELECTRICAL SYSTEM
299498,POWER TRAIN
85833,POWER TRAIN
103336,ENGINE AND ENGINE COOLING
213346,ENGINE
58472,STEERING
10460,SERVICE BRAKES
147360,ENGINE
52569,VEHICLE SPEED CONTROL
282445,SEATS
202882,SERVICE BRAKES
113466,STEERING
54518,STEERING
11782,AIR BAGS
186391,VISIBILITY
129376,SERVICE BRAKES
147631,FORWARD COLLISION AVOIDANCE
285443,ENGINE
154306,TIRES
208602,ELECTRICAL SYSTEM
227998,AIR BAGS
181419,TIRES
297660,VISIBILITY
31705,VISIBILITY
130778,SEATS
217381,POWER TRAIN
220202,BACK OVER PREVENTION
150996,ELECTRICAL SYSTEM
280331,TIRES
203239,AIR BAGS
48633,STEERING
192242,SERVICE BRAKES
243363,ENGINE
288597,POWER TRAIN
115086,ENGINE
242661,SERVICE BRAKES
99789,ENGINE
89055,SERVICE BRAKES
236200,FORWARD COLLISION AVOIDANCE
98291,POWER TRAIN
5371,ELECTRICAL SYSTEM
220267,SEAT BELTS
260943,SERVICE BRAKES
102893,AIR BAGS
92349,VISIBILITY
30298,SERVICE BRAKES
110914,ENGINE
186188,EQUIPMENT
3120,SERVICE BRAKES
166930,ENGINE
231670,VISIBILITY
63403,FORWARD COLLISION AVOIDANCE
103797,ENGINE
101848,FORWARD COLLISION AVOIDANCE
166921,POWER TRAIN
118985,POWER TRAIN
32400,VEHICLE SPEED CONTROL
284882,ENGINE
64755,ENGINE
18951,ENGINE
252096,STRUCTURE
443,FUEL/PROPULSION SYSTEM
241387,VISIBILITY/WIPER
267722,EQUIPMENT
10544,AIR BAGS
57146,STRUCTURE
97199,SEATS
89305,EXTERIOR LIGHTING
62330,ENGINE AND ENGINE COOLING
165508,VEHICLE SPEED CONTROL
83022,STEERING
160091,VEHICLE SPEED CONTROL
295032,ENGINE
44153,AIR BAGS
8670,STRUCTURE
187573,SERVICE BRAKES
221209,ENGINE
63472,ENGINE
184943,ENGINE
8292,VISIBILITY
179017,SERVICE BRAKES
128562,STEERING
260173,EXTERIOR LIGHTING
149018,POWER TRAIN
132105,ENGINE
42661,FORWARD COLLISION AVOIDANCE
293279,VEHICLE SPEED CONTROL
116931,ENGINE
105904,POWER TRAIN
136786,SEAT BELTS
36403,ENGINE
132479,ELECTRICAL SYSTEM
26079,ENGINE
252265,VISIBILITY
218949,ENGINE
47673,TIRES
54088,POWER TRAIN
258531,EXTERIOR LIGHTING
28050,VEHICLE SPEED CONTROL
145480,ENGINE
218504,POWER TRAIN
155953,ENGINE
107845,ELECTRICAL SYSTEM
200670,SERVICE BRAKES
36545,SERVICE BRAKES
14823,SERVICE BRAKES
58070,ELECTRICAL SYSTEM
44303,ENGINE
20824,ENGINE
69627,STEERING
213588,POWER TRAIN
149359,POWER TRAIN
175696,AIR BAGS
122111,ENGINE
67119,AIR BAGS
86072,ELECTRICAL SYSTEM
151539,ENGINE
54211,STEERING
73872,ENGINE AND ENGINE COOLING
196608,FUEL/PROPULSION SYSTEM
141764,POWER TRAIN
258587,ENGINE
143944,POWER TRAIN
239520,ELECTRICAL SYSTEM
153811,FORWARD COLLISION AVOIDANCE
19830,POWER TRAIN
163379,ENGINE AND ENGINE COOLING
8846,ENGINE
80220,ENGINE
234496,POWER TRAIN
111913,ENGINE
41347,FUEL SYSTEM
34931,ENGINE
293888,STEERING
109396,ENGINE
163361,ENGINE
270536,ENGINE
40216,AIR BAGS
94582,SERVICE BRAKES
79199,LATCHES/LOCKS/LINKAGES
93338,VISIBILITY
214739,POWER TRAIN
292191,STEERING
299143,ENGINE
69325,SEAT BELTS
140674,ELECTRICAL SYSTEM
33524,FUEL SYSTEM
101925,STEERING
298955,TIRES
217355,STRUCTURE
218139,STEERING
258197,EXTERIOR LIGHTING
133575,AIR BAGS
185675,AIR BAGS
61135,ENGINE
102952,FUEL/PROPULSION SYSTEM
214905,FUEL SYSTEM
111924,SERVICE BRAKES
121077,ELECTRICAL SYSTEM
158677,POWER TRAIN
76597,VISIBILITY
270785,ELECTRICAL SYSTEM
203777,SEAT BELTS
69233,ENGINE
24196,ENGINE
159948,STEERING
231686,POWER TRAIN
23765,ENGINE AND ENGINE COOLING
71909,VEHICLE SPEED CONTROL
81565,TIRES
65731,ENGINE
230337,ELECTRICAL SYSTEM
100876,FUEL SYSTEM
61130,SERVICE BRAKES
51723,ELECTRICAL SYSTEM
284369,POWER TRAIN
156044,STEERING
128968,FUEL SYSTEM
127527,EXTERIOR LIGHTING
41110,ENGINE
175036,FORWARD COLLISION AVOIDANCE
18197,ELECTRICAL SYSTEM
196904,POWER TRAIN
57031,ELECTRICAL SYSTEM
138146,AIR BAGS
57667,ELECTRICAL SYSTEM
180577,VEHICLE SPEED CONTROL
253843,SEATS
54732,FUEL SYSTEM
71310,ENGINE
140105,POWER TRAIN
281567,EXTERIOR LIGHTING
248192,AIR BAGS
130865,TIRES
47408,STRUCTURE
84918,VISIBILITY
197866,STRUCTURE
223382,ENGINE
211776,POWER TRAIN
106892,ENGINE
158250,STEERING
51033,SERVICE BRAKES
108707,STRUCTURE
169612,VISIBILITY
100391,ENGINE
107024,ENGINE
47061,VEHICLE SPEED CONTROL
133077,VISIBILITY
266610,POWER TRAIN
286125,ENGINE
284046,STEERING
128099,ENGINE
248183,POWER TRAIN
116337,FORWARD COLLISION AVOIDANCE
118868,ENGINE
18505,ENGINE
132607,POWER TRAIN
126349,SERVICE BRAKES
6929,AIR BAGS
112675,STEERING
34548,STRUCTURE
249083,POWER TRAIN
140220,STRUCTURE
224454,POWER TRAIN
76370,POWER TRAIN
256345,ENGINE
166271,ELECTRICAL SYSTEM
32722,POWER TRAIN
5263,POWER TRAIN
229297,STEERING
132627,ENGINE
264959,FUEL SYSTEM
91874,ELECTRICAL SYSTEM
191795,STRUCTURE
118738,ENGINE AND ENGINE COOLING
85514,POWER TRAIN
191387,ENGINE
9281,ENGINE
15523,SERVICE BRAKES
223300,ENGINE
47899,ELECTRICAL SYSTEM
204753,ENGINE
12613,POWER TRAIN
47497,STEERING
106905,ENGINE AND ENGINE COOLING
281899,FUEL SYSTEM
296552,ENGINE
211111,SEATS
132195,POWER TRAIN
57913,STRUCTURE
240430,VISIBILITY
118880,ENGINE
250456,ENGINE
268395,ENGINE
248441,ENGINE
24836,STRUCTURE
296443,ENGINE
208389,POWER TRAIN
205537,ELECTRICAL SYSTEM
110482,ENGINE AND ENGINE COOLING
131321,ENGINE
98070,ENGINE
11721,STRUCTURE
207957,FUEL SYSTEM
43444,TIRES
63495,VISIBILITY
89863,SERVICE BRAKES
102089,ELECTRICAL SYSTEM
273223,SUSPENSION
71984,ENGINE AND ENGINE COOLING
258961,ENGINE
212795,ENGINE
265731,VISIBILITY
117679,ENGINE
12694,ELECTRICAL SYSTEM
125040,STRUCTURE
143465,VEHICLE SPEED CONTROL
33754,ELECTRICAL SYSTEM
79242,EXTERIOR LIGHTING
139786,STEERING
85935,ENGINE
181354,POWER TRAIN
261550,VISIBILITY
248690,POWER TRAIN
62577,VISIBILITY
120485,ENGINE
148662,VISIBILITY
50533,ENGINE
284188,STEERING
128881,LATCHES/LOCKS/LINKAGES
65868,TIRES
197034,ENGINE
281762,ENGINE
154799,ENGINE
222100,ENGINE
189195,SERVICE BRAKES
219196,FUEL SYSTEM
17438,ELECTRICAL SYSTEM
5523,POWER TRAIN
124889,SERVICE BRAKES
214105,STRUCTURE
294985,STRUCTURE
243958,POWER TRAIN
184803,ENGINE
296679,EXTERIOR LIGHTING
8829,VISIBILITY
220732,ENGINE AND ENGINE COOLING
227579,ENGINE
89464,FUEL/PROPULSION SYSTEM
